mQp,Uo,my1,h1,mUp,mQ0,y1,vol1
0.00037922797085223,1,0.134877068050981,0.5,0.00037922797085223,5.86289602663054e-05,0.134877068050981,0
0.000380916148381807,1,0.136964806346067,0.5,0.000380916148381807,5.9080604451004e-05,0.136964806346067,0
0.000380115887986623,1,0.139047136656018,0.5,0.000380115887986623,5.95281971693155e-05,0.139047136656018,0
0.00038013942612442,1,0.141127397210979,0.5,0.00038013942612442,5.99718346572284e-05,0.141127397210979,0
0.000379744908079459,1,0.143204371537283,0.5,0.000379744908079459,6.04116094050259e-05,0.143204371537283,0
0.000381080126421171,1,0.145280232219578,0.5,0.000381080126421171,6.08476103582356e-05,0.145280232219578,0
0.000380094795567101,1,0.147350953197788,0.5,0.000380094795567101,6.12799231049292e-05,0.147350953197788,0
0.000379639131211581,1,0.149419408367774,0.5,0.000379639131211581,6.17086300504874e-05,0.149419408367774,0
0.000379288307986895,1,0.151485196059124,0.5,0.000379288307986895,6.213381058084e-05,0.151485196059124,0
0.000361974089279164,1,0.153550298965492,0.5,0.000361974089279164,6.25555412150973e-05,0.153550298965492,0
0.000360226058929669,1,0.155485733329647,0.5,0.000360226058929669,6.29489054206667e-05,0.155485733329647,0
0.000361079974968826,1,0.157421224952721,0.5,0.000361079974968826,6.3339314800725e-05,0.157421224952721,0
0.000360846845075288,1,0.159353103839881,0.5,0.000360846845075288,6.37268274603347e-05,0.159353103839881,0
0.000360632724379821,1,0.161282494672577,0.5,0.000360632724379821,6.41114996280095e-05,0.161282494672577,0
0.000361906195663209,1,0.163210884300656,0.5,0.000361906195663209,6.44933857394634e-05,0.163210884300656,0
0.000361138055566634,1,0.165134761439951,0.5,0.000361138055566634,6.48725385166134e-05,0.165134761439951,0
0.000361007452429147,1,0.167056822821005,0.5,0.000361007452429147,6.52490090421631e-05,0.167056822821005,0
0.0003619605206869,1,0.168977531833881,0.5,0.0003619605206869,6.56228468300642e-05,0.168977531833881,0
0.00036017872874667,1,0.170893086886008,0.5,0.00036017872874667,6.59940998921313e-05,0.170893086886008,0
0.000343978396926453,1,0.172809444122043,0.5,0.000343978396926453,6.63628148010637e-05,0.172809444122043,0
0.000343995777495591,1,0.17460764448757,0.5,0.000343995777495591,6.67071941779884e-05,0.17460764448757,0
0.000344111003002591,1,0.176403713606275,0.5,0.000344111003002591,6.70493811577172e-05,0.176403713606275,0
0.000342706099153282,1,0.178196047622569,0.5,0.000342706099153282,6.73894118072972e-05,0.178196047622569,0
0.000342487103804629,1,0.179987366462005,0.5,0.000342487103804629,6.77273212177234e-05,0.179987366462005,0
0.000343832279004466,1,0.181778062049528,0.5,0.000343832279004466,6.80631435405131e-05,0.181778062049528,0
0.000344191862665594,1,0.183565598067145,0.5,0.000344191862665594,6.83969120225368e-05,0.183565598067145,0
0.000343714455237867,1,0.185350136346356,0.5,0.000343714455237867,6.87286590392066e-05,0.185350136346356,0
0.000343927817430701,1,0.187133217671434,0.5,0.000343927817430701,6.90584161261156e-05,0.187133217671434,0
0.000343906192398974,1,0.188913929106966,0.5,0.000343906192398974,6.93862140092152e-05,0.188913929106966,0
0.000328117174860769,1,0.190693087981434,0.5,0.000328117174860769,6.97120826336129e-05,0.190693087981434,0
0.000327895403530093,1,0.192363344766348,0.5,0.000327895403530093,7.00167586619081e-05,0.192363344766348,0
0.000326584648859652,1,0.194030539611705,0.5,0.000326584648859652,7.03197571189903e-05,0.194030539611705,0
0.000326730902764979,1,0.195697229325997,0.5,0.000326730902764979,7.06211015493039e-05,0.195697229325997,0
0.000326820289598853,1,0.197361910699045,0.5,0.000326820289598853,7.09208149531467e-05,0.197361910699045,0
0.000327144806507269,1,0.19902488624583,0.5,0.000327144806507269,7.12189198041099e-05,0.19902488624583,0
0.000327300486267843,1,0.200685762372694,0.5,0.000327300486267843,7.15154380658049e-05,0.200685762372694,0
0.000327810222223005,1,0.20234507220554,0.5,0.000327810222223005,7.18103912079143e-05,0.20234507220554,0
0.000326942420643886,1,0.204001094245343,0.5,0.000326942420643886,7.21038002215992e-05,0.204001094245343,0
0.000327801280381689,1,0.20565694265087,0.5,0.000327801280381689,7.23956856342935e-05,0.20565694265087,0
0.000311504539799581,1,0.207308897342415,0.5,0.000311504539799581,7.26860675239157e-05,0.207308897342415,0
0.000311796694486242,1,0.208862071737057,0.5,0.000311796694486242,7.29577926383028e-05,0.208862071737057,0
0.000312040513206227,1,0.210413437623714,0.5,0.000312040513206227,7.32282031962819e-05,0.210413437623714,0
0.00031190173999209,1,0.211962669230438,0.5,0.00031190173999209,7.34973151782635e-05,0.211962669230438,0
0.00031154032999808,1,0.213509934893679,0.5,0.00031154032999808,7.37651442445649e-05,0.213509934893679,0
0.000311322560662954,1,0.215055609171498,0.5,0.000311322560662954,7.40317057443118e-05,0.215055609171498,0
0.000311273345209255,1,0.216599725159053,0.5,0.000311273345209255,7.42970147240239e-05,0.216599725159053,0
0.000312109214876764,1,0.218143007472778,0.5,0.000312109214876764,7.45610859358982e-05,0.218143007472778,0
0.000312570716709099,1,0.21968420465005,0.5,0.000312570716709099,7.48239338458036e-05,0.21968420465005,0
0.000311032012763849,1,0.221221698750235,0.5,0.000311032012763849,7.50855726409977e-05,0.221221698750235,0
0.000297969862802094,1,0.222760039281296,0.5,0.000297969862802094,7.5346016237579e-05,0.222760039281296,0
0.000297897923357891,1,0.224204336957988,0.5,0.000297897923357891,7.5589892319391e-05,0.224204336957988,0
0.000298811684639725,1,0.225648040139096,0.5,0.000298811684639725,7.58327185827398e-05,0.225648040139096,0
0.000298397548421625,1,0.227088842006961,0.5,0.000298397548421625,7.60745062162841e-05,0.227088842006961,0
0.000298010130816297,1,0.228528103886251,0.5,0.000298010130816297,7.63152662121514e-05,0.228528103886251,0
0.000298682438082533,1,0.22996686542103,0.5,0.000298682438082533,7.65550093707344e-05,0.22996686542103,0
0.000298150661702491,1,0.23140286937106,0.5,0.000298150661702491,7.67937463053384e-05,0.23140286937106,0
0.000298585042344832,1,0.232838292476968,0.5,0.000298585042344832,7.70314874466854e-05,0.232838292476968,0
0.000297220498164906,1,0.234270376089717,0.5,0.000297220498164906,7.72682430472793e-05,0.234270376089717,0
0.00029732646614949,1,0.235702396013093,0.5,0.00029732646614949,7.75040231856375e-05,0.235702396013093,0
0.000285270967420826,1,0.237133785985761,0.5,0.000285270967420826,7.77388377703948e-05,0.237133785985761,0
0.000284102402009161,1,0.238476725440985,0.5,0.000284102402009161,7.79588442460023e-05,0.238476725440985,0
0.000284023528158719,1,0.239819328743396,0.5,0.000284023528158719,7.81779991871733e-05,0.239819328743396,0
0.000284390723780954,1,0.241160957774193,0.5,0.000284390723780954,7.83963106297373e-05,0.241160957774193,0
0.000283847546687322,1,0.242500261542699,0.5,0.000283847546687322,7.86137864845451e-05,0.242500261542699,0
0.000284670134012011,1,0.24383952158659,0.5,0.000284670134012011,7.88304345401713e-05,0.24383952158659,0
0.000283895300067024,1,0.245175780070533,0.5,0.000283895300067024,7.90462624655427e-05,0.245175780070533,0
0.000285261186671142,1,0.246512780437287,0.5,0.000285261186671142,7.92612778124944e-05,0.246512780437287,0
0.000285717342084185,1,0.247847477487388,0.5,0.000285717342084185,7.94754880182561e-05,0.247847477487388,0
0.000284321369094967,1,0.24917893402797,0.5,0.000284321369094967,7.96889004078706e-05,0.24917893402797,0
0.000272074288574601,1,0.250510285287772,0.5,0.000272074288574601,7.99015221965476e-05,0.250510285287772,0
0.000272347575830045,1,0.251761930378359,0.5,0.000272347575830045,8.010083876987e-05,0.251761930378359,0
0.000273486478081252,1,0.253013149095623,0.5,0.000273486478081252,8.02994555879223e-05,0.253013149095623,0
0.000273016614128896,1,0.254261471583045,0.5,0.000273016614128896,8.04973785466116e-05,0.254261471583045,0
0.000272013166876103,1,0.255507977510186,0.5,0.000272013166876103,8.06946134599965e-05,0.255507977510186,0
0.000273075189184485,1,0.256755270379076,0.5,0.000273075189184485,8.08911660618682e-05,0.256755270379076,0
0.000272484126164391,1,0.257999636047016,0.5,0.000272484126164391,8.10870420072918e-05,0.257999636047016,0
0.000272487947431207,1,0.259243326859344,0.5,0.000272487947431207,8.12822468741111e-05,0.259243326859344,0
0.000272711978821934,1,0.260485972481646,0.5,0.000272711978821934,8.14767861644151e-05,0.260485972481646,0
0.00027200756276358,1,0.261726428560611,0.5,0.00027200756276358,8.16706653059701e-05,0.261726428560611,0
0.000261615107697155,1,0.262967211536242,0.5,0.000261615107697155,8.18638896536166e-05,0.262967211536242,0
0.000262131885769738,1,0.264133223050168,0.5,0.000262131885769738,8.20451033304969e-05,0.264133223050168,0
0.000261620951670876,1,0.265297032029887,0.5,0.000261620951670876,8.22257355792421e-05,0.265297032029887,0
0.000262351552103709,1,0.266460911483278,0.5,0.000262351552103709,8.24057908048907e-05,0.266460911483278,0
0.000261553026728023,1,0.267622094482751,0.5,0.000261553026728023,8.25852733575222e-05,0.267622094482751,0
0.000260737037575115,1,0.268782096395015,0.5,0.000260737037575115,8.27641875332122e-05,0.268782096395015,0
0.000262407344644978,1,0.269943424657027,0.5,0.000262407344644978,8.2942537574965e-05,0.269943424657027,0
0.000261258267838062,1,0.271100777238258,0.5,0.000261258267838062,8.31203276736266e-05,0.271100777238258,0
0.000260724373993701,1,0.272257592328074,0.5,0.000260724373993701,8.32975619687773e-05,0.272257592328074,0
0.000261570531812196,1,0.273414638390987,0.5,0.000261570531812196,8.34742445496043e-05,0.273414638390987,0
0.000250470286221516,1,0.274569067242384,0.5,0.000250470286221516,8.36503794557561e-05,0.274569067242384,0
0.000250943062507108,1,0.275655468492857,0.5,0.000250943062507108,8.38156357358654e-05,0.275655468492857,0
0.00025089409446577,1,0.276740276491764,0.5,0.00025089409446577,8.39804042454907e-05,0.276740276491764,0
0.000251888223689982,1,0.277825059237164,0.5,0.000251888223689982,8.41446883280255e-05,0.277825059237164,0
0.000250218095020546,1,0.278906112508775,0.5,0.000250218095020546,8.43084912891517e-05,0.278906112508775,0
0.000250365547807179,1,0.279987921259479,0.5,0.000250365547807179,8.44718163974319e-05,0.279987921259479,0
0.000250604532756246,1,0.281068762532411,0.5,0.000250604532756246,8.46346668848899e-05,0.281068762532411,0
0.00025122457172132,1,0.28214892892098,0.5,0.00025122457172132,8.47970459475793e-05,0.28214892892098,0
0.00025021945772615,1,0.28322641726913,0.5,0.00025021945772615,8.49589567461413e-05,0.28322641726913,0
0.000251268540891531,1,0.28430490995749,0.5,0.000251268540891531,8.51204024063507e-05,0.28430490995749,0
0.000241470214988593,1,0.285381247476627,0.5,0.000241470214988593,8.52813860196517e-05,0.285381247476627,0
0.000241833092928589,1,0.286393753067733,0.5,0.000241833092928589,8.54324832088067e-05,0.286393753067733,0
0.000240722630453436,1,0.287403805509001,0.5,0.000240722630453436,8.55831677530054e-05,0.287403805509001,0
0.000241179810542966,1,0.288414448454556,0.5,0.000241179810542966,8.57334422250435e-05,0.288414448454556,0
0.000241005575276251,1,0.289423485501001,0.5,0.000241005575276251,8.58833091713448e-05,0.289423485501001,0
0.000240633447606215,1,0.290431352809362,0.5,0.000240633447606215,8.60327711123385e-05,0.290431352809362,0
0.000240283697299594,1,0.291438273271198,0.5,0.000240283697299594,8.61818305428276e-05,0.291438273271198,0
0.000242030293934796,1,0.29244632346176,0.5,0.000242030293934796,8.6330489932353e-05,0.29244632346176,0
0.000241079941762917,1,0.293450712675017,0.5,0.000241079941762917,8.64787517255491e-05,0.293450712675017,0
0.000240510989001062,1,0.29445452183311,0.5,0.000240510989001062,8.66266183424937e-05,0.29445452183311,0
0.000233066318234572,1,0.295459551979175,0.5,0.000233066318234572,8.67740921790522e-05,0.295459551979175,0
0.000231991970745489,1,0.296402165876629,0.5,0.000231991970745489,8.69125589427981e-05,0.296402165876629,0
0.000231433721737319,1,0.297344397880703,0.5,0.000231433721737319,8.70506740078026e-05,0.297344397880703,0
0.00023294264141665,1,0.298287801338844,0.5,0.00023294264141665,8.71884393782573e-05,0.298287801338844,0
0.000231355691934282,1,0.299227215477491,0.5,0.000231355691934282,8.73258570395994e-05,0.299227215477491,0
0.000231495741778396,1,0.300167465416588,0.5,0.000231495741778396,8.74629289587561e-05,0.300167465416588,0
0.000231313471804631,1,0.301106504075731,0.5,0.000231313471804631,8.75996570843848e-05,0.301106504075731,0
0.000231902022732023,1,0.302045426821789,0.5,0.000231902022732023,8.77360433471101e-05,0.302045426821789,0
0.000231677459401506,1,0.30298265193327,0.5,0.000231677459401506,8.78720896597554e-05,0.30298265193327,0
0.000231441563411002,1,0.303918983393078,0.5,0.000231441563411002,8.80077979175725e-05,0.303918983393078,0
0.000224316956451021,1,0.304855966706519,0.5,0.000224316956451021,8.81431699984658e-05,0.304855966706519,0
0.000223661264681742,1,0.305735466084296,0.5,0.000223661264681742,8.82703183825849e-05,0.305735466084296,0
0.000223449698402932,1,0.306614584929308,0.5,0.000223449698402932,8.83971650053879e-05,0.306614584929308,0
0.000223655250452009,1,0.307493298188748,0.5,0.000223655250452009,8.85237114453846e-05,0.307493298188748,0
0.000224368539287591,1,0.308371698425227,0.5,0.000224368539287591,8.86499592675442e-05,0.308371698425227,0
0.000224613998914134,1,0.309248812006781,0.5,0.000224613998914134,8.87759100234576e-05,0.309248812006781,0
0.000224053942223747,1,0.310124303170301,0.5,0.000224053942223747,8.89015652514966e-05,0.310124303170301,0
0.000223181146881804,1,0.310998666607507,0.5,0.000223181146881804,8.90269264769707e-05,0.310998666607507,0
0.000224109834848665,1,0.311874018444547,0.5,0.000224109834848665,8.91519952122817e-05,0.311874018444547,0
0.000224568493884033,1,0.312748089063594,0.5,0.000224568493884033,8.92767729570761e-05,0.312748089063594,0
0.000215419196010895,1,0.313619574126675,0.5,0.000215419196010895,8.94012611983946e-05,0.313619574126675,0
0.000216640664494562,1,0.314441959097961,0.5,0.000216640664494562,8.95182260655482e-05,0.314441959097961,0
0.000215861469479811,1,0.315261584740018,0.5,0.000215861469479811,8.96349304536956e-05,0.315261584740018,0
0.00021593085657303,1,0.316081301985791,0.5,0.00021593085657303,8.97513756185057e-05,0.316081301985791,0
0.000216119732299542,1,0.316900383421025,0.5,0.000216119732299542,8.98675628057371e-05,0.316900383421025,0
0.00021655406778857,1,0.317718956688009,0.5,0.00021655406778857,8.99834932513474e-05,0.317718956688009,0
0.000216430631887035,1,0.318536220218758,0.5,0.000216430631887035,9.00991681816005e-05,0.318536220218758,0
0.000215843434781361,1,0.319352269678693,0.5,0.000215843434781361,9.02145888131725e-05,0.319352269678693,0
0.000216821679723498,1,0.320169135918431,0.5,0.000216821679723498,9.03297563532563e-05,0.320169135918431,0
0.00021618442222265,1,0.320983639633039,0.5,0.00021618442222265,9.04446719996646e-05,0.320983639633039,0
0.000208510542950985,1,0.321797648397511,0.5,0.000208510542950985,9.05593369409314e-05,0.321797648397511,0
0.000209281277083611,1,0.322564773951424,0.5,0.000209281277083611,9.0667105423146e-05,0.322564773951424,0
0.000209009844136117,1,0.323330158277472,0.5,0.000209009844136117,9.07746478314716e-05,0.323330158277472,0
0.000209036295607391,1,0.324095142891888,0.5,0.000209036295607391,9.08819651738302e-05,0.324095142891888,0
0.000209606173309468,1,0.3248599747947,0.5,0.000209606173309468,9.09890584508004e-05,0.3248599747947,0
0.000209540712115295,1,0.325623476672522,0.5,0.000209540712115295,9.10959286556917e-05,0.325623476672522,0
0.000209334421646625,1,0.326386144480291,0.5,0.000209334421646625,9.1202576774618e-05,0.326386144480291,0
0.000208210514716125,1,0.327147202869752,0.5,0.000208210514716125,9.13090037865708e-05,0.327147202869752,0
0.000208706733792572,1,0.327909191015975,0.5,0.000208706733792572,9.14152106634903e-05,0.327909191015975,0
0.00020866075164219,1,0.328669948018038,0.5,0.00020866075164219,9.15211983703363e-05,0.328669948018038,0
0.000201060010878178,1,0.329429241477909,0.5,0.000201060010878178,9.16269678651584e-05,0.329429241477909,0
0.000201681199988448,1,0.330145294086024,0.5,0.000201681199988448,9.17264081903883e-05,0.330145294086024,0
0.00020200657630178,1,0.330860405805654,0.5,0.00020200657630178,9.18256513134984e-05,0.330860405805654,0
0.00020260627446004,1,0.331575148049322,0.5,0.00020260627446004,9.19246980503329e-05,0.331575148049322,0
0.000201733220340806,1,0.332287775015508,0.5,0.000201733220340806,9.20235492112315e-05,0.332287775015508,0
0.000202312638382819,1,0.333001213196007,0.5,0.000202312638382819,9.21222056010814e-05,0.333001213196007,0
0.000202591670497843,1,0.33371371099488,0.5,0.000202591670497843,9.22206680193683e-05,0.33371371099488,0
0.00020228442769163,1,0.334424983780107,0.5,0.00020228442769163,9.2318937260227e-05,0.334424983780107,0
0.000202454583676059,1,0.335136096477235,0.5,0.000202454583676059,9.24170141124913e-05,0.335136096477235,0
0.000202266213970629,1,0.335846214408513,0.5,0.000202266213970629,9.25148993597432e-05,0.335846214408513,0
0.000196027080443189,1,0.336555956071841,0.5,0.000196027080443189,9.26125937803617e-05,0.336555956071841,0
0.000194581833455471,1,0.337222595907188,0.5,0.000194581833455471,9.27044692990387e-05,0.337222595907188,0
0.000196315710882292,1,0.337891818834102,0.5,0.000196315710882292,9.2796172008609e-05,0.337891818834102,0
0.000195593623458638,1,0.338557990883292,0.5,0.000195593623458638,9.2887702574526e-05,0.338557990883292,0
0.000195470294116238,1,0.339224167893358,0.5,0.000195470294116238,9.29790616580737e-05,0.339224167893358,0
0.000194674036393676,1,0.339889079289222,0.5,0.000194674036393676,9.3070249916403e-05,0.339889079289222,0
0.000195970493289117,1,0.340555491821016,0.5,0.000195970493289117,9.31612680025682e-05,0.340555491821016,0
0.000195521534966502,1,0.341219568461809,0.5,0.000195521534966502,9.32521165655622e-05,0.341219568461809,0
0.000195879006778253,1,0.341883862155656,0.5,0.000195879006778253,9.33427962503516e-05,0.341883862155656,0
0.000195907746887211,1,0.342547238835249,0.5,0.000195907746887211,9.3433307697912e-05,0.342547238835249,0
0.000189073634447,1,0.343209034593815,0.5,0.000189073634447,9.3523651545262e-05,0.343209034593815,0
0.000190507792743992,1,0.343834549044275,0.5,0.000190507792743992,9.36086429806036e-05,0.343834549044275,0
0.000190406290290968,1,0.344457976435638,0.5,0.000190406290290968,9.3693482327388e-05,0.344457976435638,0
0.000190454562312105,1,0.34508100318894,0.5,0.000190454562312105,9.37781701323411e-05,0.34508100318894,0
0.000189762421566783,1,0.345702740099211,0.5,0.000189762421566783,9.38627069389993e-05,0.345702740099211,0
0.000188952914950783,1,0.3463238111921,0.5,0.000188952914950783,9.39470932877354e-05,0.3463238111921,0
0.000189575219825545,1,0.346945766620222,0.5,0.000189575219825545,9.40313297157844e-05,0.346945766620222,0
0.000190653249952216,1,0.347567631269112,0.5,0.000190653249952216,9.41154167572687e-05,0.347567631269112,0
0.000189105588917105,1,0.348186324690675,0.5,0.000189105588917105,9.41993549432235e-05,0.348186324690675,0
0.000189566571806257,1,0.348806482184874,0.5,0.000189566571806257,9.42831448016214e-05,0.348806482184874,0
0.000183842522995145,1,0.349425374504328,0.5,0.000183842522995145,9.43667868573971e-05,0.349425374504328,0
0.000184240377085067,1,0.350008921091261,0.5,0.000184240377085067,9.44454973314888e-05,0.350008921091261,0
0.000184974066407545,1,0.350592292843009,0.5,0.000184974066407545,9.45240734215123e-05,0.350592292843009,0
0.000184090509295177,1,0.351173537549059,0.5,0.000184090509295177,9.46025155796627e-05,0.351173537549059,0
0.00018414612173263,1,0.351755212493622,0.5,0.00018414612173263,9.46808242556725e-05,0.351755212493622,0
0.000184824358004201,1,0.352337001996296,0.5,0.000184824358004201,9.47589998968307e-05,0.352337001996296,0
0.000183941374290379,1,0.352916723075678,0.5,0.000183941374290379,9.48370429480012e-05,0.352916723075678,0
0.000183634096084595,1,0.353496513516798,0.5,0.000183634096084595,9.49149538516411e-05,0.353496513516798,0
0.000185209291477922,1,0.354077680944416,0.5,0.000185209291477922,9.49927330478186e-05,0.354077680944416,0
0.000183518267128995,1,0.354655077519015,0.5,0.000183518267128995,9.50703809742316e-05,0.354655077519015,0
0.000179386621034983,1,0.35523461510325,0.5,0.000179386621034983,9.51478980662247e-05,0.35523461510325,0
0.00017935834522665,1,0.355779659890037,0.5,0.00017935834522665,9.52208677499201e-05,0.355779659890037,0
0.000178126834580367,1,0.356323028000033,0.5,0.000178126834580367,9.52937182506803e-05,0.356323028000033,0
0.000178127402495285,1,0.356867155519329,0.5,0.000178127402495285,9.53664499448807e-05,0.356867155519329,0
0.000179672348527649,1,0.357412355517736,0.5,0.000179672348527649,9.54390632069798e-05,0.357412355517736,0
0.00017958031447548,1,0.35795544740488,0.5,0.00017958031447548,9.5511558409532e-05,0.35795544740488,0
0.000178763999671664,1,0.358497344645512,0.5,0.000178763999671664,9.55839359232014e-05,0.358497344645512,0
0.000178961091927333,1,0.359039785690456,0.5,0.000178961091927333,9.56561961167753e-05,0.359039785690456,0
0.000179490632959968,1,0.359582090342058,0.5,0.000179490632959968,9.5728339357177e-05,0.359582090342058,0
0.00017948676846302,1,0.360123393504259,0.5,0.00017948676846302,9.58003660094796e-05,0.360123393504259,0
0.000173804184343196,1,0.360663282602765,0.5,0.000173804184343196,9.58722764369181e-05,0.360663282602765,0
0.000175066500342569,1,0.361174204124178,0.5,0.000175066500342569,9.59399917561326e-05,0.361174204124178,0
0.000174811501804738,1,0.361683168965757,0.5,0.000174811501804738,9.60076010008744e-05,0.361683168965757,0
0.000175051076486818,1,0.362192189703031,0.5,0.000175051076486818,9.60751044863004e-05,0.362192189703031,0
0.000173582758189537,1,0.362699064555529,0.5,0.000173582758189537,9.61425025260625e-05,0.362699064555529,0
0.000173557135802109,1,0.36320694479584,0.5,0.000173557135802109,9.62097954323167e-05,0.36320694479584,0
0.000174921670289761,1,0.363715778566604,0.5,0.000174921670289761,9.62769835157338e-05,0.363715778566604,0
0.000174652804255411,1,0.364222542990086,0.5,0.000174652804255411,9.63440670855091e-05,0.364222542990086,0
0.00017382136493782,1,0.364728309571187,0.5,0.00017382136493782,9.64110464493718e-05,0.364728309571187,0
0.000173820754182063,1,0.365234472387417,0.5,0.000173820754182063,9.64779219135951e-05,0.365234472387417,0
0.000169150428173334,1,0.365739936922649,0.5,0.000169150428173334,9.65446937830055e-05,0.365739936922649,0
