mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2,dy
0.000376546004272661,1,1,0.138392003298595,0.0303361145298129,0.5,0.000376546004272661,2.78049188561756e-05,0.138392003298595,0,0.0303361145298129,0,0.0210484282531288
0.000376569542410458,1,1,0.1404953446351,0.0304970754174057,0.5,0.000376569542410458,2.78785758176307e-05,0.1404953446351,0,0.0304970754174057,0,0.0210179875609603
0.000376175024365498,1,1,0.142595241622507,0.0306601630989403,0.5,0.000376175024365498,2.79531987787895e-05,0.142595241622507,0,0.0306601630989403,0,0.020987900634854
0.000377510242707209,1,1,0.144693876910456,0.0308274843232179,0.5,0.000377510242707209,2.8028761364755e-05,0.144693876910456,0,0.0308274843232179,0,0.0209581571675219
0.000376524911853139,1,1,0.146787234064176,0.0309949489360632,0.5,0.000376524911853139,2.81052379210474e-05,0.146787234064176,0,0.0309949489360632,0,0.02092874733559
0.000376069247497619,1,1,0.148878196190721,0.0311653684083422,0.5,0.000376069247497619,2.81826034891421e-05,0.148878196190721,0,0.0311653684083422,0,0.0208996617684764
0.000375718424272934,1,1,0.150966370440464,0.0313382802453507,0.5,0.000375718424272934,2.82608337832513e-05,0.150966370440464,0,0.0313382802453507,0,0.0208708915197952
0.000377432486983093,1,1,0.153053747959415,0.0315156078526661,0.5,0.000377432486983093,2.8339905168254e-05,0.153053747959415,0,0.0315156078526661,0,0.0208424280410406
0.000375684456633598,1,1,0.155134832033811,0.0316917885994619,0.5,0.000375684456633598,2.84197946386843e-05,0.155134832033811,0,0.0316917885994619,0,0.0208142631573318
0.000357323001477636,1,1,0.157215716168584,0.0318728518204976,0.5,0.000357323001477636,2.85004797986997e-05,0.157215716168584,0,0.0318728518204976,0,0.0195386376687199
0.000357089871584098,1,1,0.159168055591409,0.0320549841577306,0.5,0.000357089871584098,2.85818984647151e-05,0.159168055591409,0,0.0320549841577306,0,0.019512854751479
0.000356875750888631,1,1,0.161117848042488,0.0322391705958955,0.5,0.000356875750888631,2.86639905649587e-05,0.161117848042488,0,0.0322391705958955,0,0.0194873170678881
0.000358149222172019,1,1,0.163066586337177,0.0324268511723213,0.5,0.000358149222172019,2.87467376768136e-05,0.163066586337177,0,0.0324268511723213,0,0.0194620188396911
0.000357381082075444,1,1,0.165010764937937,0.0326144688230478,0.5,0.000357381082075444,2.88301218463658e-05,0.165010764937937,0,0.0326144688230478,0,0.0194369545081271
0.000357250478937957,1,1,0.166953086113547,0.0328046754962927,0.5,0.000357250478937957,2.89141255749704e-05,0.166953086113547,0,0.0328046754962927,0,0.0194121187224883
0.00035820354719571,1,1,0.168894018593766,0.0329978907636715,0.5,0.00035820354719571,2.89987318063136e-05,0.168894018593766,0,0.0329978907636715,0,0.0193875063294305
0.00035642175525548,1,1,0.170829765936439,0.0331902701460091,0.5,0.00035642175525548,2.9083923913943e-05,0.170829765936439,0,0.0331902701460091,0,0.0193631123629811
0.000357844615812425,1,1,0.172766289256079,0.0333877278026403,0.5,0.000357844615812425,2.91696856892413e-05,0.172766289256079,0,0.0333877278026403,0,0.0193389320351854
0.000357861996381563,1,1,0.174698999551756,0.0335856288219078,0.5,0.000357861996381563,2.92560013298186e-05,0.174698999551756,0,0.0335856288219078,0,0.0193149607273452
0.000340180370126818,1,1,0.176629420826197,0.0337854523046405,0.5,0.000340180370126818,2.93428554283029e-05,0.176629420826197,0,0.0337854523046405,0,0.0181355542570148
0.000338775466277509,1,1,0.178440470107046,0.0339854779285111,0.5,0.000338775466277509,2.9430198903584e-05,0.178440470107046,0,0.0339854779285111,0,0.0181135587133362
0.000338556470928856,1,1,0.180250514467595,0.0341883116828202,0.5,0.000338556470928856,2.95179842220744e-05,0.180250514467595,0,0.0341883116828202,0,0.018091737111164
0.000339901646128693,1,1,0.182059949394889,0.0343943117764605,0.5,0.000339901646128693,2.9606198822601e-05,0.182059949394889,0,0.0343943117764605,0,0.0180700860852602
0.000340261229789821,1,1,0.183866242020596,0.034600908805992,0.5,0.000340261229789821,2.9694830450977e-05,0.183866242020596,0,0.034600908805992,0,0.0180486023753483
0.000339783822362094,1,1,0.185669557517957,0.0348082321300773,0.5,0.000339783822362094,2.97838671519618e-05,0.185669557517957,0,0.0348082321300773,0,0.0180272828216163
0.000339997184554928,1,1,0.187471439909335,0.0350177906554568,0.5,0.000339997184554928,2.98732972614611e-05,0.187471439909335,0,0.0350177906554568,0,0.0180061243604638
0.000339975559523201,1,1,0.189270979397819,0.0352286401478506,0.5,0.000339975559523201,2.99631093989573e-05,0.189270979397819,0,0.0352286401478506,0,0.0179851240204768
0.000340523651284293,1,1,0.19106899635467,0.0354415671995318,0.5,0.000340523651284293,3.0053292460161e-05,0.19106899635467,0,0.0354415671995318,0,0.0179642789186171
0.000340301879953617,1,1,0.192864166583211,0.0356552144741358,0.5,0.000340301879953617,3.01438356098761e-05,0.192864166583211,0,0.0356552144741358,0,0.0179435862566102
0.000322491079108353,1,1,0.194656186070668,0.0358692454401713,0.5,0.000322491079108353,3.02347282750708e-05,0.194656186070668,0,0.0358692454401713,0,0.0168516117477274
0.00032263733301368,1,1,0.196340541778985,0.036086119789684,0.5,0.00032263733301368,3.0325931051268e-05,0.196340541778985,0,0.036086119789684,0,0.016832598848349
0.000322726719847554,1,1,0.198022945747289,0.0363042390318976,0.5,0.000322726719847554,3.04174057020206e-05,0.198022945747289,0,0.0363042390318976,0,0.0168137139372362
0.00032305123675597,1,1,0.199703702666992,0.0365238807318938,0.5,0.00032305123675597,3.05091437541662e-05,0.199703702666992,0,0.0365238807318938,0,0.0167949549324565
0.000323206916516544,1,1,0.201382421059691,0.0367446267501923,0.5,0.000323206916516544,3.06011369373828e-05,0.201382421059691,0,0.0367446267501923,0,0.0167763198066633
0.000323716652471707,1,1,0.203059636107459,0.0369669860610237,0.5,0.000323716652471707,3.06933771790913e-05,0.203059636107459,0,0.0369669860610237,0,0.0167578065851286
0.000322848850892587,1,1,0.204733628310381,0.0371892133982588,0.5,0.000322848850892587,3.07858565994963e-05,0.204733628310381,0,0.0371892133982588,0,0.0167394133438662
0.000323707710630391,1,1,0.20640751377118,0.0374143995288394,0.5,0.000323707710630391,3.08785675067601e-05,0.20640751377118,0,0.0374143995288394,0,0.0167211382078395
0.000322563323895976,1,1,0.208077574300816,0.0376388013475447,0.5,0.000322563323895976,3.09715023923076e-05,0.208077574300816,0,0.0376388013475447,0,0.0167029793492499
0.000322855478582637,1,1,0.209747261225441,0.0378658456734966,0.5,0.000322855478582637,3.10646539262561e-05,0.209747261225441,0,0.0378658456734966,0,0.0166849349859008
0.000307783306838215,1,1,0.211415101029925,0.03809403488357,0.5,0.000307783306838215,3.11580149529675e-05,0.211415101029925,0,0.03809403488357,0,0.0156724585442824
0.000307644533624079,1,1,0.212981377759259,0.0383229606541421,0.5,0.000307644533624079,3.12515533946969e-05,0.212981377759259,0,0.0383229606541421,0,0.0156558677384902
0.000307283123630068,1,1,0.214545777617989,0.0385527101514315,0.5,0.000307283123630068,3.13452380730136e-05,0.214545777617989,0,0.0385527101514315,0,0.0156393736409792
0.000307065354294943,1,1,0.216108676486852,0.0387836391181711,0.5,0.000307065354294943,3.14390634108276e-05,0.216108676486852,0,0.0387836391181711,0,0.0156229749062508
0.000307016138841243,1,1,0.217670108749333,0.0390157621016934,0.5,0.000307016138841243,3.15330239637117e-05,0.217670108749333,0,0.0390157621016934,0,0.0156066702189739
0.000307852008508752,1,1,0.219230800276874,0.0392497854323434,0.5,0.000307852008508752,3.16271144166324e-05,0.219230800276874,0,0.0392497854323434,0,0.0155904582930543
0.000308313510341087,1,1,0.220789500829534,0.0394844396175567,0.5,0.000308313510341087,3.17213295807656e-05,0.220789500829534,0,0.0394844396175567,0,0.0155743378707418
0.000306774806395837,1,1,0.222344593657991,0.0397180889374688,0.5,0.000306774806395837,3.18156643903962e-05,0.222344593657991,0,0.0397180889374688,0,0.0155583077217709
0.000307777598569369,1,1,0.223900629431079,0.0399552653662436,0.5,0.000307777598569369,3.19101138998983e-05,0.223900629431079,0,0.0399552653662436,0,0.0155423666425348
0.000307705659125166,1,1,0.225454000768933,0.0401923430992056,0.5,0.000307705659125166,3.20046732807948e-05,0.225454000768933,0,0.0401923430992056,0,0.0155265134552914
0.00029439271071749,1,1,0.227006776835259,0.0404313731392539,0.5,0.00029439271071749,3.20993378188927e-05,0.227006776835259,0,0.0404313731392539,0,0.0145869346898981
0.00029397857449939,1,1,0.228464326585052,0.0406699774826593,0.5,0.00029397857449939,3.21940810947867e-05,0.228464326585052,0,0.0406699774826593,0,0.0145723555280219
0.000293591156894063,1,1,0.229920448871401,0.0409094473365872,0.5,0.000293591156894063,3.22888773917083e-05,0.229920448871401,0,0.0409094473365872,0,0.0145578508975834
0.000294263464160298,1,1,0.231376184108651,0.0411508079663662,0.5,0.000294263464160298,3.23837231981061e-05,0.231376184108651,0,0.0411508079663662,0,0.0145434199003583
0.000293731687780257,1,1,0.232829275807421,0.0413917879340216,0.5,0.000293731687780257,3.2478615086944e-05,0.232829275807421,0,0.0413917879340216,0,0.0145290616555642
0.000294166068422597,1,1,0.234281901440295,0.0416345499599751,0.5,0.000294166068422597,3.25735497136366e-05,0.234281901440295,0,0.0416345499599751,0,0.0145147752993949
0.000292801524242671,1,1,0.23573130307179,0.0418763215491419,0.5,0.000292801524242671,3.26685238140372e-05,0.23573130307179,0,0.0418763215491419,0,0.0145005599845701
0.000292907492227255,1,1,0.237180757201335,0.0421203648301284,0.5,0.000292907492227255,3.27635342024786e-05,0.237180757201335,0,0.0421203648301284,0,0.0144864148799004
0.000293911409132985,1,1,0.238629698245798,0.0423661000340793,0.5,0.000293911409132985,3.28585777698647e-05,0.238629698245798,0,0.0423661000340793,0,0.0144723391698667
0.00029274284372132,1,1,0.240075062673265,0.0426104496248748,0.5,0.00029274284372132,3.29536514818117e-05,0.240075062673265,0,0.0426104496248748,0,0.0144583320542138
0.000279443026631086,1,1,0.241520119477662,0.0428566687702574,0.5,0.000279443026631086,3.30487523768369e-05,0.241520119477662,0,0.0428566687702574,0,0.0135858899397788
0.000279810222253322,1,1,0.242878431198934,0.0431040572796267,0.5,0.000279810222253322,3.31438584726646e-05,0.242878431198934,0,0.0431040572796267,0,0.0135730103424059
0.000279267045159689,1,1,0.244234547508148,0.0433512029351375,0.5,0.000279267045159689,3.32389483425341e-05,0.244234547508148,0,0.0433512029351375,0,0.0135601890496552
0.000280089632484379,1,1,0.245590750342091,0.0436003761862698,0.5,0.000280089632484379,3.33340199511086e-05,0.245590750342091,0,0.0436003761862698,0,0.0135474254471194
0.000279314798539392,1,1,0.246944082253814,0.0438486082336477,0.5,0.000279314798539392,3.34290713143715e-05,0.246944082253814,0,0.0438486082336477,0,0.0135347189308216
0.00028068068514351,1,1,0.248298287063985,0.0440996316780086,0.5,0.00028068068514351,3.35241004983709e-05,0.248298287063985,0,0.0440996316780086,0,0.0135220689069714
0.000281136840556553,1,1,0.249650319940835,0.0443503905978092,0.5,0.000281136840556553,3.36191056179961e-05,0.249650319940835,0,0.0443503905978092,0,0.0135094747917282
0.000279740867567334,1,1,0.250999244049227,0.0445999371960172,0.5,0.000279740867567334,3.37140848357861e-05,0.250999244049227,0,0.0445999371960172,0,0.0134969360109717
0.000279622837775418,1,1,0.2523481949659,0.0448513962131263,0.5,0.000279622837775418,3.38090363607694e-05,0.2523481949659,0,0.0448513962131263,0,0.0134844520000791
0.000279896125030862,1,1,0.253696291513847,0.0451038757593588,0.5,0.000279896125030862,3.39039584473338e-05,0.253696291513847,0,0.0451038757593588,0,0.0134720222037086
0.000268735913307725,1,1,0.255044013385081,0.0453578449353054,0.5,0.000268735913307725,3.39988493941253e-05,0.255044013385081,0,0.0453578449353054,0,0.0126610023110214
0.000268266049355369,1,1,0.256309072178123,0.0456107792476432,0.5,0.000268266049355369,3.40936907318277e-05,0.256309072178123,0,0.0456107792476432,0,0.0126495785523362
0.000267262602102576,1,1,0.257572457321827,0.0458637044089298,0.5,0.000267262602102576,3.41884644350922e-05,0.257572457321827,0,0.0458637044089298,0,0.0126382009184098
0.000268324624410958,1,1,0.258836772460083,0.0461192153233847,0.5,0.000268324624410958,3.42831695228536e-05,0.258836772460083,0,0.0461192153233847,0,0.0126268689813541
0.000267733561390864,1,1,0.260098303586559,0.0463735893362221,0.5,0.000267733561390864,3.43778050425184e-05,0.260098303586559,0,0.0463735893362221,0,0.0126155823196728
0.00026773738265768,1,1,0.261359303177595,0.0466290703650915,0.5,0.00026773738265768,3.44723700692535e-05,0.261359303177595,0,0.0466290703650915,0,0.0126043405181305
0.000267961414048407,1,1,0.262619401024537,0.0468852797309976,0.5,0.000267961414048407,3.45668637052932e-05,0.262619401024537,0,0.0468852797309976,0,0.0125931431676241
0.000267256997990053,1,1,0.26387745289471,0.0471410648178872,0.5,0.000267256997990053,3.46612850792651e-05,0.26387745289471,0,0.0471410648178872,0,0.0125819898650579
0.000268136305229779,1,1,0.265135975343748,0.047398933883616,0.5,0.000268136305229779,3.47556333455327e-05,0.265135975343748,0,0.047398933883616,0,0.012570880213222
0.000268653083302362,1,1,0.266393026464637,0.0476569368076684,0.5,0.000268653083302362,3.4849907683556e-05,0.266393026464637,0,0.0476569368076684,0,0.012559813820674
0.000256699977480709,1,1,0.267647945380967,0.0479144045830986,0.5,0.000256699977480709,3.49441072972686e-05,0.267647945380967,0,0.0479144045830986,0,0.0118057921378056
0.000257430577913542,1,1,0.268828746712038,0.0481735617876039,0.5,0.000257430577913542,3.50382165444329e-05,0.268828746712038,0,0.0481735617876039,0,0.0117956286328031
0.000256632052537856,1,1,0.270007004409073,0.0484315936184152,0.5,0.000256632052537856,3.51322201407816e-05,0.270007004409073,0,0.0484315936184152,0,0.0117855019225885
0.000255816063384948,1,1,0.271184233798454,0.0486900087600131,0.5,0.000255816063384948,3.52261178550469e-05,0.271184233798454,0,0.0486900087600131,0,0.0117754117053142
0.000257486370454811,1,1,0.272362942274551,0.0489513080262916,0.5,0.000257486370454811,3.53199094688139e-05,0.272362942274551,0,0.0489513080262916,0,0.0117653576831167
0.000256337293647895,1,1,0.273537827762041,0.0492101828220129,0.5,0.000256337293647895,3.54135947761719e-05,0.273537827762041,0,0.0492101828220129,0,0.0117553395620442
0.000255803399803533,1,1,0.274712328403338,0.049470064829378,0.5,0.000255803399803533,3.55071735833754e-05,0.274712328403338,0,0.049470064829378,0,0.0117453570519856
0.000256649557622029,1,1,0.275887212613897,0.0497317160624903,0.5,0.000256649557622029,3.5600645708514e-05,0.275887212613897,0,0.0497317160624903,0,0.0117354098666011
0.000256024013073703,1,1,0.277059632157992,0.0499922819423152,0.5,0.000256024013073703,3.56940109811914e-05,0.277059632157992,0,0.0499922819423152,0,0.0117254977232547
0.000256496789359296,1,1,0.278232160549049,0.0502543296961995,0.5,0.000256496789359296,3.57872692422129e-05,0.278232160549049,0,0.0502543296961995,0,0.0117156203429479
0.000245795569608593,1,1,0.279403181184409,0.0505162364918474,0.5,0.000245795569608593,3.58804203432815e-05,0.279403181184409,0,0.0505162364918474,0,0.0110140727938029
0.000246789698832805,1,1,0.28050512920869,0.0507795271271189,0.5,0.000246789698832805,3.59734509326185e-05,0.28050512920869,0,0.0507795271271189,0,0.0110050100459505
0.000245119570163369,1,1,0.281603508178273,0.0510404546404019,0.5,0.000245119570163369,3.60663479495748e-05,0.281603508178273,0,0.0510404546404019,0,0.0109959768217366
0.000245267022950002,1,1,0.282702802874117,0.0513034987958234,0.5,0.000245267022950002,3.61591116923317e-05,0.282702802874117,0,0.0513034987958234,0,0.0109869729064849
0.000245506007899069,1,1,0.283801290167196,0.0515669314882652,0.5,0.000245506007899069,3.6251742461365e-05,0.283801290167196,0,0.0515669314882652,0,0.0109779980880261
0.000246126046864143,1,1,0.284899262478537,0.0518310402028913,0.5,0.000246126046864143,3.63442405593342e-05,0.284899262478537,0,0.0518310402028913,0,0.0109690521566573
0.000245120932868973,1,1,0.285994716479488,0.0520938167149126,0.5,0.000245120932868973,3.64366062909755e-05,0.285994716479488,0,0.0520938167149126,0,0.0109601349051025
0.000246170016034354,1,1,0.287091334377889,0.0523589383752594,0.5,0.000246170016034354,3.65288399629979e-05,0.287091334377889,0,0.0523589383752594,0,0.0109512461284736
0.000246110776603042,1,1,0.288185956491327,0.0526232406833571,0.5,0.000246110776603042,3.66209418839827e-05,0.288185956491327,0,0.0526232406833571,0,0.0109423856242327
0.000246473654543039,1,1,0.28928011607698,0.0528882521164851,0.5,0.000246473654543039,3.6712912364286e-05,0.28928011607698,0,0.0528882521164851,0,0.0109335531921542
0.000235442593175561,1,1,0.290371920474361,0.0531520752720555,0.5,0.000235442593175561,3.68047517159444e-05,0.290371920474361,0,0.0531520752720555,0,0.0102805539010212
0.000235899773265092,1,1,0.291400028129589,0.0534177150725971,0.5,0.000235899773265092,3.68964484643939e-05,0.291400028129589,0,0.0534177150725971,0,0.0102724595771008
0.000235725537998377,1,1,0.292426696127103,0.0536829367665486,0.5,0.000235725537998377,3.69879913736597e-05,0.292426696127103,0,0.0536829367665486,0,0.0102643890282085
0.00023535341032834,1,1,0.293452360359685,0.0539481725038202,0.5,0.00023535341032834,3.70793811113019e-05,0.293452360359685,0,0.0539481725038202,0,0.0102563421011169
0.00023500366002172,1,1,0.294477243451687,0.0542136411920606,0.5,0.00023500366002172,3.71706183401612e-05,0.294477243451687,0,0.0542136411920606,0,0.0102483186441782
0.000236750256656922,1,1,0.295503421712183,0.0544814154495276,0.5,0.000236750256656922,3.72617037184007e-05,0.295503421712183,0,0.0544814154495276,0,0.010240318507302
0.000235799904485043,1,1,0.296526104169992,0.0547467006398251,0.5,0.000235799904485043,3.73526378995477e-05,0.296526104169992,0,0.0547467006398251,0,0.0102323415419334
0.000235230951723188,1,1,0.297548371483117,0.0550125737810739,0.5,0.000235230951723188,3.74434215325345e-05,0.297548371483117,0,0.0550125737810739,0,0.0102243876010308
0.000236841883219142,1,1,0.298572024431561,0.055280832038456,0.5,0.000236841883219142,3.75340552617393e-05,0.298572024431561,0,0.055280832038456,0,0.0102164565390449
0.00023576753573006,1,1,0.299592200132759,0.0555466089393742,0.5,0.00023576753573006,3.7624539727027e-05,0.299592200132759,0,0.0555466089393742,0,0.0102085482118977
0.000225966044454582,1,1,0.300612102230516,0.0558131045621347,0.5,0.000225966044454582,3.77148755637887e-05,0.300612102230516,0,0.0558131045621347,0,0.00960045194012371
0.000227474964133913,1,1,0.301573294327999,0.0560818373762401,0.5,0.000227474964133913,3.78050528491755e-05,0.301573294327999,0,0.0560818373762401,0,0.00959321482077018
0.000225888014651545,1,1,0.302530667803997,0.0563476120535752,0.5,0.000225888014651545,3.78950618572676e-05,0.302530667803997,0,0.0563476120535752,0,0.00958599687535509
0.000226028064495659,1,1,0.303489047438922,0.0566152506404196,0.5,0.000226028064495659,3.79849035084952e-05,0.303489047438922,0,0.0566152506404196,0,0.00957879799466208
0.000225845794521894,1,1,0.304446385814682,0.056882703000346,0.5,0.000225845794521894,3.80745787140346e-05,0.304446385814682,0,0.056882703000346,0,0.00957161807046236
