mQp,Uo,my1,h1,mUp,mQ0,y1,vol1,dy,A1,Cvb,ysqrt
0.000400394764751085,1,0.123866838660488,0.5,0.000400394764751085,5.61849164481116e-05,0.123866838660488,0,0.0223695661262572,0.0154,0.00015938,0.351947210047882
0.000400009249193303,1,0.126101768305132,0.5,0.000400009249193303,5.66896082697071e-05,0.126101768305132,0,0.0223367939300497,0.0154,0.00015938,0.355108107912411
0.000400649269558497,1,0.128334463163139,0.5,0.000400649269558497,5.71891199982434e-05,0.128334463163139,0,0.0223043581035213,0.0154,0.00015938,0.358237997933132
0.000401471547365579,1,0.130564113128732,0.5,0.000401471547365579,5.76835935330595e-05,0.130564113128732,0,0.0222722494324294,0.0154,0.00015938,0.361336564893081
0.000380925258400422,1,0.132789769042429,0.5,0.000380925258400422,5.81731644176869e-05,0.132789769042429,0,0.0209047842713927,0.0154,0.00015938,0.364403305476815
0.00037922797085223,1,0.134877068050981,0.5,0.00037922797085223,5.86289602663054e-05,0.134877068050981,0,0.0208751871383655,0.0154,0.00015938,0.367256134123014
0.000380916148381807,1,0.136964806346067,0.5,0.000380916148381807,5.9080604451004e-05,0.136964806346067,0,0.0208458595939046,0.0154,0.00015938,0.370087565781487
0.000380115887986623,1,0.139047136656018,0.5,0.000380115887986623,5.95281971693155e-05,0.139047136656018,0,0.0208167951316766,0.0154,0.00015938,0.372890247467024
0.00038013942612442,1,0.141127397210979,0.5,0.00038013942612442,5.99718346572284e-05,0.141127397210979,0,0.0207879875025913,0.0154,0.00015938,0.375669265725823
0.000379744908079459,1,0.143204371537283,0.5,0.000379744908079459,6.04116094050259e-05,0.143204371537283,0,0.0207594307007863,0.0154,0.00015938,0.378423534597524
0.000381080126421171,1,0.145280232219578,0.5,0.000381080126421171,6.08476103582356e-05,0.145280232219578,0,0.0207311189505779,0.0154,0.00015938,0.381156440611434
0.000380094795567101,1,0.147350953197788,0.5,0.000380094795567101,6.12799231049292e-05,0.147350953197788,0,0.0207030466942991,0.0154,0.00015938,0.383863195940673
0.000379639131211581,1,0.149419408367774,0.5,0.000379639131211581,6.17086300504874e-05,0.149419408367774,0,0.0206752085809511,0.0154,0.00015938,0.386548067344508
0.000379288307986895,1,0.151485196059124,0.5,0.000379288307986895,6.213381058084e-05,0.151485196059124,0,0.0206475994556036,0.0154,0.00015938,0.38921099169875
0.000361974089279164,1,0.153550298965492,0.5,0.000361974089279164,6.25555412150973e-05,0.153550298965492,0,0.0193846116600096,0.0154,0.00015938,0.391854946332813
0.000360226058929669,1,0.155485733329647,0.5,0.000360226058929669,6.29489054206667e-05,0.155485733329647,0,0.0193590685297778,0.0154,0.00015938,0.394316793111385
0.000361079974968826,1,0.157421224952721,0.5,0.000361079974968826,6.3339314800725e-05,0.157421224952721,0,0.0193337172713324,0.0154,0.00015938,0.396763437015965
0.000360846845075288,1,0.159353103839881,0.5,0.000360846845075288,6.37268274603347e-05,0.159353103839881,0,0.0193085541116175,0.0154,0.00015938,0.399190560810099
0.000360632724379821,1,0.161282494672577,0.5,0.000360632724379821,6.41114996280095e-05,0.161282494672577,0,0.0192835753994308,0.0154,0.00015938,0.401599918666049
0.000361906195663209,1,0.163210884300656,0.5,0.000361906195663209,6.44933857394634e-05,0.163210884300656,0,0.0192587775999858,0.0154,0.00015938,0.40399366863932
0.000361138055566634,1,0.165134761439951,0.5,0.000361138055566634,6.48725385166134e-05,0.165134761439951,0,0.0192341572897812,0.0154,0.00015938,0.406367766241309
0.000361007452429147,1,0.167056822821005,0.5,0.000361007452429147,6.52490090421631e-05,0.167056822821005,0,0.0192097111517585,0.0154,0.00015938,0.408725852890424
0.0003619605206869,1,0.168977531833881,0.5,0.0003619605206869,6.56228468300642e-05,0.168977531833881,0,0.019185435970726,0.0154,0.00015938,0.411068767767488
0.00036017872874667,1,0.170893086886008,0.5,0.00036017872874667,6.59940998921313e-05,0.170893086886008,0,0.0191613286290333,0.0154,0.00015938,0.413392170808796
0.000343978396926453,1,0.172809444122043,0.5,0.000343978396926453,6.63628148010637e-05,0.172809444122043,0,0.0179930229611051,0.0154,0.00015938,0.415703553174667
0.000343995777495591,1,0.17460764448757,0.5,0.000343995777495591,6.67071941779884e-05,0.17460764448757,0,0.0179706606639022,0.0154,0.00015938,0.417860795585767
0.000344111003002591,1,0.176403713606275,0.5,0.000344111003002591,6.70493811577172e-05,0.176403713606275,0,0.0179484407301536,0.0154,0.00015938,0.420004420936584
0.000342706099153282,1,0.178196047622569,0.5,0.000342706099153282,6.73894118072972e-05,0.178196047622569,0,0.0179263608178432,0.0154,0.00015938,0.422132736970931
0.000342487103804629,1,0.179987366462005,0.5,0.000342487103804629,6.77273212177234e-05,0.179987366462005,0,0.017904418648335,0.0154,0.00015938,0.424249179683361
0.000343832279004466,1,0.181778062049528,0.5,0.000343832279004466,6.80631435405131e-05,0.181778062049528,0,0.017882612003998,0.0154,0.00015938,0.426354385516941
0.000344191862665594,1,0.183565598067145,0.5,0.000344191862665594,6.83969120225368e-05,0.183565598067145,0,0.0178609387259445,0.0154,0.00015938,0.428445560214066
0.000343714455237867,1,0.185350136346356,0.5,0.000343714455237867,6.87286590392066e-05,0.185350136346356,0,0.0178393967118751,0.0154,0.00015938,0.430523096182256
0.000343927817430701,1,0.187133217671434,0.5,0.000343927817430701,6.90584161261156e-05,0.187133217671434,0,0.0178179839140238,0.0154,0.00015938,0.432588970815755
0.000343906192398974,1,0.188913929106966,0.5,0.000343906192398974,6.93862140092152e-05,0.188913929106966,0,0.0177966983371992,0.0154,0.00015938,0.434642300181386
0.000328117174860769,1,0.190693087981434,0.5,0.000328117174860769,6.97120826336129e-05,0.190693087981434,0,0.0167146867837125,0.0154,0.00015938,0.436684197082323
0.000327895403530093,1,0.192363344766348,0.5,0.000327895403530093,7.00167586619081e-05,0.192363344766348,0,0.016694902626031,0.0154,0.00015938,0.438592458629133
0.000326584648859652,1,0.194030539611705,0.5,0.000326584648859652,7.03197571189903e-05,0.194030539611705,0,0.0166752274015451,0.0154,0.00015938,0.440488977854957
0.000326730902764979,1,0.195697229325997,0.5,0.000326730902764979,7.06211015493039e-05,0.195697229325997,0,0.0166556595813949,0.0154,0.00015938,0.442376795645971
0.000326820289598853,1,0.197361910699045,0.5,0.000326820289598853,7.09208149531467e-05,0.197361910699045,0,0.0166361976720544,0.0154,0.00015938,0.444254331097678
0.000327144806507269,1,0.19902488624583,0.5,0.000327144806507269,7.12189198041099e-05,0.19902488624583,0,0.0166168402141997,0.0154,0.00015938,0.446122053081698
0.000327300486267843,1,0.200685762372694,0.5,0.000327300486267843,7.15154380658049e-05,0.200685762372694,0,0.0165975857816221,0.0154,0.00015938,0.447979645042824
0.000327810222223005,1,0.20234507220554,0.5,0.000327810222223005,7.18103912079143e-05,0.20234507220554,0,0.0165784329801864,0.0154,0.00015938,0.449827825068147
0.000326942420643886,1,0.204001094245343,0.5,0.000326942420643886,7.21038002215992e-05,0.204001094245343,0,0.0165593804468303,0.0154,0.00015938,0.45166480297378
0.000327801280381689,1,0.20565694265087,0.5,0.000327801280381689,7.23956856342935e-05,0.20565694265087,0,0.0165404268486034,0.0154,0.00015938,0.453494148419657
0.000311504539799581,1,0.207308897342415,0.5,0.000311504539799581,7.26860675239157e-05,0.207308897342415,0,0.0155376518007257,0.0154,0.00015938,0.45531186822047
0.000311796694486242,1,0.208862071737057,0.5,0.000311796694486242,7.29577926383028e-05,0.208862071737057,0,0.0155200073127785,0.0154,0.00015938,0.457014301457905
0.000312040513206227,1,0.210413437623714,0.5,0.000312040513206227,7.32282031962819e-05,0.210413437623714,0,0.015502448185637,0.0154,0.00015938,0.458708445119243
0.00031190173999209,1,0.211962669230438,0.5,0.00031190173999209,7.34973151782635e-05,0.211962669230438,0,0.0154849733816122,0.0154,0.00015938,0.460394036918853
0.00031154032999808,1,0.213509934893679,0.5,0.00031154032999808,7.37651442445649e-05,0.213509934893679,0,0.0154675818838004,0.0154,0.00015938,0.462071352600093
0.000311322560662954,1,0.215055609171498,0.5,0.000311322560662954,7.40317057443118e-05,0.215055609171498,0,0.0154502726955052,0.0154,0.00015938,0.463740885809627
0.000311273345209255,1,0.216599725159053,0.5,0.000311273345209255,7.42970147240239e-05,0.216599725159053,0,0.0154330448396797,0.0154,0.00015938,0.465402755856745
0.000312109214876764,1,0.218143007472778,0.5,0.000312109214876764,7.45610859358982e-05,0.218143007472778,0,0.0154158973583892,0.0154,0.00015938,0.467057820267232
0.000312570716709099,1,0.21968420465005,0.5,0.000312570716709099,7.48239338458036e-05,0.21968420465005,0,0.0153988293122914,0.0154,0.00015938,0.468704816115698
0.000311032012763849,1,0.221221698750235,0.5,0.000311032012763849,7.50855726409977e-05,0.221221698750235,0,0.015381839780136,0.0154,0.00015938,0.47034210820448
0.000297969862802094,1,0.222760039281296,0.5,0.000297969862802094,7.5346016237579e-05,0.222760039281296,0,0.0144516199274172,0.0154,0.00015938,0.471974617200222
0.000297897923357891,1,0.224204336957988,0.5,0.000297897923357891,7.5589892319391e-05,0.224204336957988,0,0.0144357838182086,0.0154,0.00015938,0.473502203751987
0.000298811684639725,1,0.225648040139096,0.5,0.000298811684639725,7.58327185827398e-05,0.225648040139096,0,0.0144200158790302,0.0154,0.00015938,0.475024252158872
0.000298397548421625,1,0.227088842006961,0.5,0.000298397548421625,7.60745062162841e-05,0.227088842006961,0,0.0144043153833455,0.0154,0.00015938,0.476538395102599
0.000298010130816297,1,0.228528103886251,0.5,0.000298010130816297,7.63152662121514e-05,0.228528103886251,0,0.01438868161738,0.0154,0.00015938,0.478046131546163
0.000298682438082533,1,0.22996686542103,0.5,0.000298682438082533,7.65550093707344e-05,0.22996686542103,0,0.0143731138798097,0.0154,0.00015938,0.479548605900414
0.000298150661702491,1,0.23140286937106,0.5,0.000298150661702491,7.67937463053384e-05,0.23140286937106,0,0.0143576114814588,0.0154,0.00015938,0.481043521285819
0.000298585042344832,1,0.232838292476968,0.5,0.000298585042344832,7.70314874466854e-05,0.232838292476968,0,0.0143421737450077,0.0154,0.00015938,0.482533203496887
0.000297220498164906,1,0.234270376089717,0.5,0.000297220498164906,7.72682430472793e-05,0.234270376089717,0,0.0143268000047094,0.0154,0.00015938,0.484014851104506
0.00029732646614949,1,0.235702396013093,0.5,0.00029732646614949,7.75040231856375e-05,0.235702396013093,0,0.0143114896061147,0.0154,0.00015938,0.485491911377618
0.000285270967420826,1,0.237133785985761,0.5,0.000285270967420826,7.77388377703948e-05,0.237133785985761,0,0.0134482279035724,0.0154,0.00015938,0.486963844639169
0.000284102402009161,1,0.238476725440985,0.5,0.000284102402009161,7.79588442460023e-05,0.238476725440985,0,0.0134339417687927,0.0154,0.00015938,0.488340788221693
0.000284023528158719,1,0.239819328743396,0.5,0.000284023528158719,7.81779991871733e-05,0.239819328743396,0,0.013419710928457,0.0154,0.00015938,0.489713517011116
0.000284390723780954,1,0.241160957774193,0.5,0.000284390723780954,7.83963106297373e-05,0.241160957774193,0,0.013405534860758,0.0154,0.00015938,0.491081416645136
0.000283847546687322,1,0.242500261542699,0.5,0.000283847546687322,7.86137864845451e-05,0.242500261542699,0,0.0133914130520042,0.0154,0.00015938,0.49244315564611
0.000284670134012011,1,0.24383952158659,0.5,0.000284670134012011,7.88304345401713e-05,0.24383952158659,0,0.0133773449964441,0.0154,0.00015938,0.493801095165442
0.000283895300067024,1,0.245175780070533,0.5,0.000283895300067024,7.90462624655427e-05,0.245175780070533,0,0.0133633301960953,0.0154,0.00015938,0.495152279678215
0.000285261186671142,1,0.246512780437287,0.5,0.000285261186671142,7.92612778124944e-05,0.246512780437287,0,0.013349368160579,0.0154,0.00015938,0.496500534176236
0.000285717342084185,1,0.247847477487388,0.5,0.000285717342084185,7.94754880182561e-05,0.247847477487388,0,0.0133354584069581,0.0154,0.00015938,0.497842824079436
0.000284321369094967,1,0.24917893402797,0.5,0.000284321369094967,7.96889004078706e-05,0.24917893402797,0,0.0133216004595805,0.0154,0.00015938,0.49917825876932
0.000272074288574601,1,0.250510285287772,0.5,0.000272074288574601,7.99015221965476e-05,0.250510285287772,0,0.0125201931532736,0.0154,0.00015938,0.500510025162106
0.000272347575830045,1,0.251761930378359,0.5,0.000272347575830045,8.010083876987e-05,0.251761930378359,0,0.0125072505186423,0.0154,0.00015938,0.501758836871219
0.000273486478081252,1,0.253013149095623,0.5,0.000273486478081252,8.02994555879223e-05,0.253013149095623,0,0.0124943533226648,0.0154,0.00015938,0.503004124332617
0.000273016614128896,1,0.254261471583045,0.5,0.000273016614128896,8.04973785466116e-05,0.254261471583045,0,0.0124815011824902,0.0154,0.00015938,0.504243464591307
0.000272013166876103,1,0.255507977510186,0.5,0.000272013166876103,8.06946134599965e-05,0.255507977510186,0,0.0124686937205821,0.0154,0.00015938,0.505477969361856
0.000273075189184485,1,0.256755270379076,0.5,0.000273075189184485,8.08911660618682e-05,0.256755270379076,0,0.0124559305646164,0.0154,0.00015938,0.506710243017719
0.000272484126164391,1,0.257999636047016,0.5,0.000272484126164391,8.10870420072918e-05,0.257999636047016,0,0.0124432113473811,0.0154,0.00015938,0.507936645702017
0.000272487947431207,1,0.259243326859344,0.5,0.000272487947431207,8.12822468741111e-05,0.259243326859344,0,0.0124305357066785,0.0154,0.00015938,0.509159431670812
0.000272711978821934,1,0.260485972481646,0.5,0.000272711978821934,8.14767861644151e-05,0.260485972481646,0,0.0124179032852302,0.0154,0.00015938,0.510378264115593
0.00027200756276358,1,0.261726428560611,0.5,0.00027200756276358,8.16706653059701e-05,0.261726428560611,0,0.0124053137305838,0.0154,0.00015938,0.51159205287085
0.000261615107697155,1,0.262967211536242,0.5,0.000261615107697155,8.18638896536166e-05,0.262967211536242,0,0.0116608340777398,0.0154,0.00015938,0.512803287368794
0.000262131885769738,1,0.264133223050168,0.5,0.000262131885769738,8.20451033304969e-05,0.264133223050168,0,0.0116490669558645,0.0154,0.00015938,0.513938929300133
0.000261620951670876,1,0.265297032029887,0.5,0.000261620951670876,8.22257355792421e-05,0.265297032029887,0,0.0116373375890628,0.0154,0.00015938,0.515069929261927
0.000262351552103709,1,0.266460911483278,0.5,0.000262351552103709,8.24057908048907e-05,0.266460911483278,0,0.0116256456912935,0.0154,0.00015938,0.516198519450877
0.000261553026728023,1,0.267622094482751,0.5,0.000261553026728023,8.25852733575222e-05,0.267622094482751,0,0.0116139909800836,0.0154,0.00015938,0.517322041365676
0.000260737037575115,1,0.268782096395015,0.5,0.000260737037575115,8.27641875332122e-05,0.268782096395015,0,0.0116023731764674,0.0154,0.00015938,0.518441989421203
0.000262407344644978,1,0.269943424657027,0.5,0.000262407344644978,8.2942537574965e-05,0.269943424657027,0,0.011590792004925,0.0154,0.00015938,0.519560799769408
0.000261258267838062,1,0.271100777238258,0.5,0.000261258267838062,8.31203276736266e-05,0.271100777238258,0,0.0115792471933236,0.0154,0.00015938,0.520673388256263
0.000260724373993701,1,0.272257592328074,0.5,0.000260724373993701,8.32975619687773e-05,0.272257592328074,0,0.0115677384728593,0.0154,0.00015938,0.521783089346593
0.000261570531812196,1,0.273414638390987,0.5,0.000261570531812196,8.34742445496043e-05,0.273414638390987,0,0.0115562655780004,0.0154,0.00015938,0.522890656247544
0.000250470286221516,1,0.274569067242384,0.5,0.000250470286221516,8.36503794557561e-05,0.274569067242384,0,0.0108646528540714,0.0154,0.00015938,0.52399338473151
0.000250943062507108,1,0.275655468492857,0.5,0.000250943062507108,8.38156357358654e-05,0.275655468492857,0,0.0108539219267916,0.0154,0.00015938,0.525029016810363
0.00025089409446577,1,0.276740276491764,0.5,0.00025089409446577,8.39804042454907e-05,0.276740276491764,0,0.0108432226729198,0.0154,0.00015938,0.526061095778584
0.000251888223689982,1,0.277825059237164,0.5,0.000251888223689982,8.41446883280255e-05,0.277825059237164,0,0.0108325548753526,0.0154,0.00015938,0.527091129916985
0.000250218095020546,1,0.278906112508775,0.5,0.000250218095020546,8.43084912891517e-05,0.278906112508775,0,0.0108219183194353,0.0154,0.00015938,0.528115624185438
0.000250365547807179,1,0.279987921259479,0.5,0.000250365547807179,8.44718163974319e-05,0.279987921259479,0,0.0108113127929236,0.0154,0.00015938,0.529138848752838
0.000250604532756246,1,0.281068762532411,0.5,0.000250604532756246,8.46346668848899e-05,0.281068762532411,0,0.0108007380859458,0.0154,0.00015938,0.530159186030395
0.00025122457172132,1,0.28214892892098,0.5,0.00025122457172132,8.47970459475793e-05,0.28214892892098,0,0.010790193990966,0.0154,0.00015938,0.531176928076681
0.00025021945772615,1,0.28322641726913,0.5,0.00025021945772615,8.49589567461413e-05,0.28322641726913,0,0.0107796803027477,0.0154,0.00015938,0.532190207791472
0.000251268540891531,1,0.28430490995749,0.5,0.000251268540891531,8.51204024063507e-05,0.28430490995749,0,0.0107691968183185,0.0154,0.00015938,0.533202503705197
0.000241470214988593,1,0.285381247476627,0.5,0.000241470214988593,8.52813860196517e-05,0.285381247476627,0,0.010126335124492,0.0154,0.00015938,0.534210864244286
0.000241833092928589,1,0.286393753067733,0.5,0.000241833092928589,8.54324832088067e-05,0.286393753067733,0,0.0101165236187028,0.0154,0.00015938,0.535157689908062
0.000240722630453436,1,0.287403805509001,0.5,0.000240722630453436,8.55831677530054e-05,0.287403805509001,0,0.0101067389080405,0.0154,0.00015938,0.536100555408219
0.000241179810542966,1,0.288414448454556,0.5,0.000241179810542966,8.57334422250435e-05,0.288414448454556,0,0.0100969808254406,0.0154,0.00015938,0.53704231532958
0.000241005575276251,1,0.289423485501001,0.5,0.000241005575276251,8.58833091713448e-05,0.289423485501001,0,0.0100872492055509,0.0154,0.00015938,0.537980934142652
0.000240633447606215,1,0.290431352809362,0.5,0.000240633447606215,8.60327711123385e-05,0.290431352809362,0,0.0100775438847072,0.0154,0.00015938,0.53891683292449
0.000240283697299594,1,0.291438273271198,0.5,0.000240283697299594,8.61818305428276e-05,0.291438273271198,0,0.0100678647009092,0.0154,0.00015938,0.539850232260021
0.000242030293934796,1,0.29244632346176,0.5,0.000242030293934796,8.6330489932353e-05,0.29244632346176,0,0.0100582114937971,0.0154,0.00015938,0.540783065065614
0.000241079941762917,1,0.293450712675017,0.5,0.000241079941762917,8.64787517255491e-05,0.293450712675017,0,0.0100485841046286,0.0154,0.00015938,0.54171091245702
0.000240510989001062,1,0.29445452183311,0.5,0.000240510989001062,8.66266183424937e-05,0.29445452183311,0,0.0100389823762555,0.0154,0.00015938,0.542636638859846
0.000233066318234572,1,0.295459551979175,0.5,0.000233066318234572,8.67740921790522e-05,0.295459551979175,0,0.00944138003216442,0.0154,0.00015938,0.543561911817941
0.000231991970745489,1,0.296402165876629,0.5,0.000231991970745489,8.69125589427981e-05,0.296402165876629,0,0.00943238868386923,0.0154,0.00015938,0.544428292685666
0.000231433721737319,1,0.297344397880703,0.5,0.000231433721737319,8.70506740078026e-05,0.297344397880703,0,0.00942342017315465,0.0154,0.00015938,0.545292946846649
0.00023294264141665,1,0.298287801338844,0.5,0.00023294264141665,8.71884393782573e-05,0.298287801338844,0,0.00941447436987837,0.0154,0.00015938,0.546157304573366
0.000231355691934282,1,0.299227215477491,0.5,0.000231355691934282,8.73258570395994e-05,0.299227215477491,0,0.0094055511451159,0.0154,0.00015938,0.547016650091651
0.000231495741778396,1,0.300167465416588,0.5,0.000231495741778396,8.74629289587561e-05,0.300167465416588,0,0.00939665037114469,0.0154,0.00015938,0.547875410487264
0.000231313471804631,1,0.301106504075731,0.5,0.000231313471804631,8.75996570843848e-05,0.301106504075731,0,0.00938777192142853,0.0154,0.00015938,0.548731723227053
0.000231902022732023,1,0.302045426821789,0.5,0.000231902022732023,8.77360433471101e-05,0.302045426821789,0,0.00937891567060222,0.0154,0.00015938,0.549586596290147
0.000231677459401506,1,0.30298265193327,0.5,0.000231677459401506,8.78720896597554e-05,0.30298265193327,0,0.00937008149445642,0.0154,0.00015938,0.550438599603325
0.000231441563411002,1,0.303918983393078,0.5,0.000231441563411002,8.80077979175725e-05,0.303918983393078,0,0.00936126926992284,0.0154,0.00015938,0.551288475657779
0.000224316956451021,1,0.304855966706519,0.5,0.000224316956451021,8.81431699984658e-05,0.304855966706519,0,0.00880568052695086,0.0154,0.00015938,0.5521376338437
