mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
5.25696829056662e-05,1,1,0.493490319877198,0.0932104786095585,0.5,5.25696829056662e-05,4.8743720058565e-05,0.493490319877198,0,0.0932104786095585,0
5.25521842812401e-05,1,1,0.493089706334444,0.0934957018728942,0.5,5.25521842812401e-05,4.8831925966205e-05,0.493089706334444,0,0.0934957018728942,0
5.26528035521257e-05,1,1,0.493280214346122,0.0941341754300099,0.5,5.26528035521257e-05,4.89196854253859e-05,0.493280214346122,0,0.0941341754300099,0
5.2560889327272e-05,1,1,0.492508586051789,0.0941939489009412,0.5,5.2560889327272e-05,4.9007001820824e-05,0.492508586051789,0,0.0941939489009412,0
5.25585122111496e-05,1,1,0.492185173570249,0.0945212378688132,0.5,5.25585122111496e-05,4.9093878495006e-05,0.492185173570249,0,0.0945212378688132,0
5.26063215409871e-05,1,1,0.492113222685717,0.0949979940918331,0.5,5.26063215409871e-05,4.9180318748937e-05,0.492113222685717,0,0.0949979940918331,0
5.25377281193767e-05,1,1,0.491459786510836,0.095124453701385,0.5,5.25377281193767e-05,4.92663258428717e-05,0.491459786510836,0,0.095124453701385,0
5.2488091114248e-05,1,1,0.490901659986539,0.0953066979022239,0.5,5.2488091114248e-05,4.93519029970292e-05,0.490901659986539,0,0.0953066979022239,0
5.50434762402054e-05,1,1,0.491346519166219,0.0960893365432564,0.5,5.50434762402054e-05,4.94370533922915e-05,0.491346519166219,0,0.0960893365432564,0
5.50601243253491e-05,1,1,0.49113647794646,0.0964682841353423,0.5,5.50601243253491e-05,4.95217818236086e-05,0.49113647794646,0,0.0964682841353423,0
5.50644913358328e-05,1,1,0.49086554338207,0.0968093276464352,0.5,5.50644913358328e-05,4.96060930329291e-05,0.49086554338207,0,0.0968093276464352,0
5.50608365351963e-05,1,1,0.490555010899019,0.0971252484582112,0.5,5.50608365351963e-05,4.96899900648981e-05,0.490555010899019,0,0.0971252484582112,0
5.50346022369846e-05,1,1,0.490132091174888,0.0973723770811273,0.5,5.50346022369846e-05,4.97734759278064e-05,0.490132091174888,0,0.0973723770811273,0
5.4914752194094e-05,1,1,0.489241602085586,0.0973376083227014,0.5,5.4914752194094e-05,4.9856553594207e-05,0.489241602085586,0,0.0973376083227014,0
5.49950813303093e-05,1,1,0.489352517363029,0.0979023304823678,0.5,5.49950813303093e-05,4.99392260015198e-05,0.489352517363029,0,0.0979023304823678,0
5.48868737009172e-05,1,1,0.488521256398198,0.0979003992335502,0.5,5.48868737009172e-05,5.00214960526215e-05,0.488521256398198,0,0.0979003992335502,0
5.50412465092332e-05,1,1,0.489003404323756,0.0986851696734749,0.5,5.50412465092332e-05,5.01033666164242e-05,0.489003404323756,0,0.0986851696734749,0
5.49850358756535e-05,1,1,0.488433140859311,0.0988371536305567,0.5,5.49850358756535e-05,5.01848405284407e-05,0.488433140859311,0,0.0988371536305567,0
5.79731746260833e-05,1,1,0.488483842627964,0.0993603810545633,0.5,5.79731746260833e-05,5.02659205913379e-05,0.488483842627964,0,0.0993603810545633,0
5.78562899030025e-05,1,1,0.487630172557485,0.099328288613438,0.5,5.78562899030025e-05,5.03466115653179e-05,0.487630172557485,0,0.099328288613438,0
5.78786846480648e-05,1,1,0.487473387277797,0.0997130244087413,0.5,5.78786846480648e-05,5.04269181614635e-05,0.487473387277797,0,0.0997130244087413,0
