mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
6.11602727986473e-05,0,1,0.487105688200634,0.109303073560276,0.5,6.11602727986473e-05,5.27784390158067e-05,0.487105688200634,0,0.109303073560276,0
5.99739199164919e-05,0,1,0.487497185015563,0.108959438717934,0.5,5.99739199164919e-05,5.26956957378847e-05,0.487497185015563,0,0.108959438717934,0
6.09410295309941e-05,0,1,0.487890835292988,0.108618494632101,0.5,6.09410295309941e-05,5.26129524599626e-05,0.487890835292988,0,0.108618494632101,0
6.11523204698723e-05,0,1,0.488283729751738,0.108277332021605,0.5,6.11523204698723e-05,5.25302091820405e-05,0.488283729751738,0,0.108277332021605,0
5.89703202142637e-05,0,1,0.488675579729273,0.107935662223906,0.5,5.89703202142637e-05,5.24474659041184e-05,0.488675579729273,0,0.107935662223906,0
5.95413557822007e-05,0,1,0.489060075426289,0.107595933946064,0.5,5.95413557822007e-05,5.23647226261963e-05,0.489060075426289,0,0.107595933946064,0
5.89361460988507e-05,0,1,0.489443394878053,0.107255566716983,0.5,5.89361460988507e-05,5.22819793482743e-05,0.489443394878053,0,0.107255566716983,0
5.91769980367561e-05,0,1,0.489827560391439,0.106916582843536,0.5,5.91769980367561e-05,5.21992360703522e-05,0.489827560391439,0,0.106916582843536,0
5.91755184119848e-05,0,1,0.490211483573262,0.106577893932538,0.5,5.91755184119848e-05,5.21164927924301e-05,0.490211483573262,0,0.106577893932538,0
5.83074648812377e-05,0,1,0.49059454018118,0.106238875741648,0.5,5.83074648812377e-05,5.2033749514508e-05,0.49059454018118,0,0.106238875741648,0
5.8931773614798e-05,0,1,0.490979089151361,0.105901887207033,0.5,5.8931773614798e-05,5.19510062365859e-05,0.490979089151361,0,0.105901887207033,0
5.96886585625696e-05,0,1,0.491363770697757,0.105565568542646,0.5,5.96886585625696e-05,5.18682629586639e-05,0.491363770697757,0,0.105565568542646,0
5.86539757601632e-05,0,1,0.491746660676402,0.105227995604521,0.5,5.86539757601632e-05,5.17855196807418e-05,0.491746660676402,0,0.105227995604521,0
5.87401157148298e-05,0,1,0.492130671477805,0.104892080783165,0.5,5.87401157148298e-05,5.17027764028197e-05,0.492130671477805,0,0.104892080783165,0
5.4692991417739e-05,0,1,0.492514350357336,0.10455637133395,0.5,5.4692991417739e-05,5.16200331248976e-05,0.492514350357336,0,0.10455637133395,0
5.58363083745084e-05,0,1,0.492874734294313,0.104222588277622,0.5,5.58363083745084e-05,5.15372898469755e-05,0.492874734294313,0,0.104222588277622,0
5.55644007970907e-05,0,1,0.493233703006756,0.103887927290771,0.5,5.55644007970907e-05,5.14545465690535e-05,0.493233703006756,0,0.103887927290771,0
5.56137471370025e-05,0,1,0.493592992973116,0.103554124851851,0.5,5.56137471370025e-05,5.13718032911314e-05,0.493592992973116,0,0.103554124851851,0
